#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2019-02-05 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	 metar 
ELP	2018-11-04 19:51	KELP 041951Z 15005KT 10SM BKN250 18/02 A3003 RMK AO2 SLP127 T01830017
ELP	2018-11-04 20:51	KELP 042051Z 00000KT 10SM BKN250 20/01 A3000 RMK AO2 SLP115 T02000006 56033
ELP	2018-11-04 21:51	KELP 042151Z 00000KT 10SM BKN250 20/01 A2998 RMK AO2 SLP108 T02000011
ELP	2018-11-04 22:51	KELP 042251Z 24008KT 10SM BKN250 21/01 A2998 RMK AO2 SLP107 T02060006
ELP	2018-11-04 23:51	KELP 042351Z 25010KT 10SM BKN250 20/M01 A2995 RMK AO2 SLP100 T02001011 10211 20161 58015
ELP	2018-11-05 00:51	KELP 050051Z 25010KT 10SM FEW200 BKN250 19/M01 A2995 RMK AO2 SLP102 T01891006
ELP	2018-11-05 01:51	KELP 050151Z 24008KT 10SM FEW200 BKN250 18/00 A2995 RMK AO2 SLP101 T01830000
ELP	2018-11-05 02:51	KELP 050251Z 24010KT 10SM FEW220 BKN250 17/M01 A2994 RMK AO2 SLP099 T01721006 58004
ELP	2018-11-05 03:51	KELP 050351Z 21007KT 10SM SCT250 17/M01 A2995 RMK AO2 SLP097 T01721006
ELP	2018-11-05 04:51	KELP 050451Z 16008KT 10SM SCT250 17/M01 A2994 RMK AO2 SLP091 T01721006
ELP	2018-11-05 05:51	KELP 050551Z 18009KT 10SM BKN250 17/00 A2993 RMK AO2 SLP084 T01720000 10200 20161 58004
ELP	2018-11-05 06:51	KELP 050651Z VRB04KT 10SM BKN250 18/M01 A2992 RMK AO2 SLP077 T01831006 402110072
ELP	2018-11-05 07:51	KELP 050751Z 26013G16KT 10SM BKN250 18/M01 A2991 RMK AO2 SLP074 T01781006
ELP	2018-11-05 08:51	KELP 050851Z 27020KT 10SM SCT230 19/M01 A2989 RMK AO2 SLP066 T01891006 58010
ELP	2018-11-05 09:51	KELP 050951Z 26014KT 10SM FEW230 17/M01 A2989 RMK AO2 SLP070 T01671006
ELP	2018-11-05 10:51	KELP 051051Z 24015KT 10SM FEW090 SCT230 16/M01 A2988 RMK AO2 SLP066 T01611011
ELP	2018-11-05 11:51	KELP 051151Z 25013KT 10SM FEW090 SCT230 16/M01 A2990 RMK AO2 SLP074 T01561006 10189 20156 53003
ELP	2018-11-05 12:51	KELP 051251Z 26014KT 10SM FEW095 SCT230 16/00 A2991 RMK AO2 SLP078 T01560000
ELP	2018-11-05 13:51	KELP 051351Z 27013KT 10SM FEW080 BKN210 17/M01 A2992 RMK AO2 SLP081 T01671011
ELP	2018-11-05 14:51	KELP 051451Z 28019G27KT 10SM FEW100 BKN230 19/M02 A2993 RMK AO2 PK WND 26027/1446 SLP080 T01891017 51007
ELP	2018-11-05 15:51	KELP 051551Z 28023KT 10SM FEW110 SCT240 20/M02 A2993 RMK AO2 PK WND 27031/1536 SLP082 T02001017
ELP	2018-11-05 16:51	KELP 051651Z 27023KT 10SM FEW120 SCT240 22/M02 A2994 RMK AO2 PK WND 28031/1640 SLP081 T02171017
ELP	2018-11-05 17:51	KELP 051751Z 27017KT 10SM SCT250 23/M01 A2995 RMK AO2 PK WND 27032/1708 SLP085 T02281011 10228 20150 53007
ELP	2018-11-05 18:51	KELP 051851Z 28009G16KT 10SM SCT250 24/M02 A2993 RMK AO2 SLP076 T02391017
ELP	2018-11-05 19:51	KELP 051951Z 25007G17KT 10SM SCT250 25/M02 A2990 RMK AO2 SLP062 T02501017
ELP	2018-11-05 20:51	KELP 052051Z 30010G19KT 10SM FEW250 25/M01 A2989 RMK AO2 SLP058 T02501011 56018
ELP	2018-11-05 21:51	KELP 052151Z 22013G20KT 10SM FEW250 26/00 A2988 RMK AO2 SLP058 T02560000
ELP	2018-11-05 22:51	KELP 052251Z 25016G23KT 230V300 10SM FEW250 26/M01 A2987 RMK AO2 SLP054 T02611006
ELP	2018-11-05 23:51	KELP 052351Z 25016G24KT 10SM CLR 25/M01 A2988 RMK AO2 SLP057 T02501011 10261 20228 55005
ELP	2018-11-06 00:51	KELP 060051Z 00000KT 10SM CLR 23/M01 A2989 RMK AO2 PK WND 25029/2352 SLP064 T02331006
ELP	2018-11-06 01:51	KELP 060151Z 31008KT 10SM CLR 23/01 A2990 RMK AO2 SLP067 T02280006
ELP	2018-11-06 02:51	KELP 060251Z 33008KT 10SM CLR 22/M01 A2991 RMK AO2 SLP071 T02221006 51012
ELP	2018-11-06 03:51	KELP 060351Z 27007KT 10SM CLR 22/M01 A2993 RMK AO2 SLP074 T02171006
ELP	2018-11-06 04:51	KELP 060451Z 29011KT 10SM CLR 22/M01 A2995 RMK AO2 SLP079 T02171006
ELP	2018-11-06 05:51	KELP 060551Z 23011KT 10SM CLR 18/00 A2995 RMK AO2 WSHFT 0532 SLP084 T01830000 10250 20183 51012
ELP	2018-11-06 06:51	KELP 060651Z 27010KT 10SM CLR 19/M01 A2995 RMK AO2 SLP079 T01941006 402610150
ELP	2018-11-06 07:51	KELP 060751Z 30009KT 10SM CLR 19/00 A2996 RMK AO2 SLP081 T01940000
ELP	2018-11-06 08:51	KELP 060851Z 27012KT 10SM CLR 18/00 A2996 RMK AO2 SLP084 T01780000 53003
ELP	2018-11-06 09:51	KELP 060951Z 28016KT 10SM CLR 19/01 A2996 RMK AO2 SLP081 T01940006
ELP	2018-11-06 10:51	KELP 061051Z 28014KT 10SM CLR 19/02 A2997 RMK AO2 SLP083 T01890017
ELP	2018-11-06 11:51	KELP 061151Z 27016KT 10SM CLR 18/02 A2998 RMK AO2 SLP091 T01830022 10206 20167 53007
ELP	2018-11-06 12:51	KELP 061251Z 28017KT 10SM CLR 18/03 A2999 RMK AO2 SLP097 T01780028
ELP	2018-11-06 13:51	KELP 061351Z 27013KT 10SM CLR 18/02 A3001 RMK AO2 SLP103 T01830017
ELP	2018-11-06 14:51	KELP 061451Z 27013KT 10SM CLR 20/01 A3004 RMK AO2 SLP112 T02000006 53016
ELP	2018-11-06 15:51	KELP 061551Z 27014KT 10SM CLR 22/00 A3005 RMK AO2 SLP114 T02170000
ELP	2018-11-06 16:51	KELP 061651Z 26015KT 10SM CLR 22/00 A3004 RMK AO2 SLP110 T02220000
ELP	2018-11-06 17:51	KELP 061751Z 27017KT 10SM CLR 23/00 A3003 RMK AO2 SLP110 T02330000 10239 20172 58002
ELP	2018-11-06 18:51	KELP 061851Z 26016G22KT 10SM CLR 24/01 A3000 RMK AO2 PK WND 27026/1831 SLP096 T02440006
ELP	2018-11-06 19:51	KELP 061951Z 26018G22KT 10SM CLR 24/01 A2997 RMK AO2 SLP085 T02440006
ELP	2018-11-06 20:51	KELP 062051Z 27009G21KT 10SM CLR 25/01 A2996 RMK AO2 SLP084 T02500006 56021
ELP	2018-11-06 21:51	KELP 062151Z 27012KT 10SM CLR 26/01 A2996 RMK AO2 SLP079 T02560011
ELP	2018-11-06 22:51	KELP 062251Z 24011G16KT 10SM CLR 25/01 A2996 RMK AO2 SLP080 T02500006
ELP	2018-11-06 23:51	KELP 062351Z 25009KT 10SM CLR 24/01 A2995 RMK AO2 SLP082 T02390006 10256 20233 56003
ELP	2018-11-07 00:51	KELP 070051Z 28003KT 10SM CLR 23/01 A2996 RMK AO2 SLP088 T02280011
ELP	2018-11-07 01:51	KELP 070151Z 31009KT 10SM CLR 22/01 A2998 RMK AO2 SLP095 T02170006
ELP	2018-11-07 02:51	KELP 070251Z 29003KT 10SM CLR 22/00 A2999 RMK AO2 SLP096 T02170000 51012
ELP	2018-11-07 03:51	KELP 070351Z 30004KT 10SM CLR 22/00 A3000 RMK AO2 SLP096 T02170000
ELP	2018-11-07 04:51	KELP 070451Z 25006KT 10SM CLR 19/01 A3000 RMK AO2 SLP101 T01890011
ELP	2018-11-07 05:51	KELP 070551Z 00000KT 10SM CLR 18/02 A3001 RMK AO2 SLP104 T01780017 10239 20178 53005
ELP	2018-11-07 06:51	KELP 070651Z 18003KT 10SM CLR 16/02 A3001 RMK AO2 SLP105 T01610017 402560161
ELP	2018-11-07 07:51	KELP 070751Z 25013KT 10SM CLR 17/01 A3001 RMK AO2 SLP102 T01720011
ELP	2018-11-07 08:51	KELP 070851Z 28009KT 10SM CLR 18/01 A3001 RMK AO2 SLP101 T01780006 51001
ELP	2018-11-07 09:51	KELP 070951Z 27010KT 10SM CLR 17/01 A3001 RMK AO2 SLP101 T01720006
ELP	2018-11-07 10:51	KELP 071051Z 28008KT 10SM CLR 17/01 A3002 RMK AO2 SLP105 T01720006
ELP	2018-11-07 11:51	KELP 071151Z 14003KT 10SM CLR 15/01 A3002 RMK AO2 SLP112 T01500011 10189 20150 53004
ELP	2018-11-07 12:51	KELP 071251Z 00000KT 10SM CLR 12/02 A3004 RMK AO2 SLP123 T01220017
ELP	2018-11-07 13:51	KELP 071351Z 17005KT 10SM CLR 13/02 A3006 RMK AO2 SLP131 T01280022
ELP	2018-11-07 14:51	KELP 071451Z 00000KT 10SM CLR 15/03 A3008 RMK AO2 SLP133 T01500033 52016
ELP	2018-11-07 15:51	KELP 071551Z 16004KT 10SM FEW250 18/02 A3009 RMK AO2 SLP131 T01830022
ELP	2018-11-07 16:51	KELP 071651Z 00000KT 10SM FEW250 22/01 A3008 RMK AO2 SLP129 T02170011
ELP	2018-11-07 17:51	KELP 071751Z 27009KT 10SM FEW250 24/M02 A3007 RMK AO2 SLP123 T02391017 10239 20111 58003
ELP	2018-11-07 18:51	KELP 071851Z VRB05KT 10SM FEW250 24/M01 A3004 RMK AO2 SLP116 T02441006
ELP	2018-11-07 19:51	KELP 071951Z 24010G16KT 10SM FEW250 25/01 A3000 RMK AO2 SLP100 T02500006
ELP	2018-11-07 20:51	KELP 072051Z 22008G20KT 190V250 10SM CLR 26/M01 A2998 RMK AO2 SLP092 T02561006 56026
ELP	2018-11-07 21:51	KELP 072151Z 24009KT 10SM CLR 26/M01 A2998 RMK AO2 SLP090 T02561006
ELP	2018-11-07 22:51	KELP 072251Z 24011KT 10SM CLR 25/01 A2997 RMK AO2 SLP090 T02500006
ELP	2018-11-07 23:51	KELP 072351Z 23009KT 10SM FEW250 24/01 A2996 RMK AO2 SLP090 T02390011 10261 20239 58006
ELP	2018-11-08 00:51	KELP 080051Z 20005KT 10SM CLR 21/02 A2997 RMK AO2 SLP100 T02060017
ELP	2018-11-08 01:51	KELP 080151Z 16008KT 10SM CLR 20/03 A2998 RMK AO2 SLP103 T02000028
ELP	2018-11-08 02:51	KELP 080251Z 18006KT 10SM CLR 19/03 A2999 RMK AO2 SLP105 T01940028 53007
ELP	2018-11-08 03:51	KELP 080351Z 20005KT 10SM CLR 18/04 A3000 RMK AO2 SLP106 T01780039
ELP	2018-11-08 04:51	KELP 080451Z 07005KT 10SM CLR 17/04 A3000 RMK AO2 SLP103 T01720039
ELP	2018-11-08 05:51	KELP 080551Z 18006KT 10SM CLR 15/04 A3000 RMK AO2 SLP102 T01500039 10239 20144 50003
ELP	2018-11-08 06:51	KELP 080651Z 19006KT 10SM CLR 16/03 A3000 RMK AO2 SLP101 T01560033 402610111
ELP	2018-11-08 07:51	KELP 080751Z 22009KT 10SM CLR 16/03 A3000 RMK AO2 SLP102 T01610028
ELP	2018-11-08 08:51	KELP 080851Z 24008KT 10SM CLR 17/01 A3000 RMK AO2 SLP098 T01670011 58000
ELP	2018-11-08 09:51	KELP 080951Z 25007KT 10SM CLR 16/02 A2999 RMK AO2 SLP097 T01610017
ELP	2018-11-08 10:51	KELP 081051Z 27009KT 10SM CLR 17/01 A2999 RMK AO2 SLP097 T01670011
ELP	2018-11-08 11:51	KELP 081151Z 24009KT 10SM CLR 14/02 A2999 RMK AO2 SLP100 T01440017 10178 20139 58001
ELP	2018-11-08 12:51	KELP 081251Z 28011KT 10SM CLR 16/01 A3000 RMK AO2 SLP105 T01560011
ELP	2018-11-08 13:51	KELP 081351Z 00000KT 10SM FEW220 13/02 A3001 RMK AO2 SLP114 T01280017
ELP	2018-11-08 14:51	KELP 081451Z 17006KT 10SM FEW220 16/02 A3003 RMK AO2 SLP119 T01560022 53012
ELP	2018-11-08 15:51	KELP 081551Z VRB05KT 10SM CLR 19/02 A3004 RMK AO2 SLP119 T01890022
ELP	2018-11-08 16:51	KELP 081651Z 26012KT 10SM CLR 22/M01 A3003 RMK AO2 SLP113 T02171006
ELP	2018-11-08 17:51	KELP 081751Z 24012KT 10SM CLR 22/01 A3002 RMK AO2 SLP112 T02220006 10222 20122 58003
ELP	2018-11-08 18:51	KELP 081851Z 27014G19KT 10SM CLR 23/00 A3000 RMK AO2 SLP103 T02280000
ELP	2018-11-08 19:51	KELP 081951Z 27008G17KT 10SM FEW250 24/M01 A2996 RMK AO2 SLP088 T02391011
ELP	2018-11-08 20:51	KELP 082051Z 24010G17KT 10SM FEW250 24/M01 A2994 RMK AO2 SLP080 T02441006 56024
ELP	2018-11-08 21:51	KELP 082151Z 28011KT 10SM FEW250 24/M01 A2994 RMK AO2 SLP078 T02441006
ELP	2018-11-08 22:51	KELP 082251Z 26010KT 10SM FEW250 24/M01 A2993 RMK AO2 SLP078 T02441011
ELP	2018-11-08 23:51	KELP 082351Z 29008KT 10SM FEW250 24/M02 A2994 RMK AO2 SLP083 T02391017 10250 20222 53000
ELP	2018-11-09 00:51	KELP 090051Z 33004KT 10SM FEW250 22/M02 A2996 RMK AO2 SLP091 T02221017
ELP	2018-11-09 01:51	KELP 090151Z 32008KT 10SM CLR 21/M02 A2999 RMK AO2 SLP107 T02111022
ELP	2018-11-09 02:51	KELP 090251Z 34008KT 10SM CLR 20/M03 A3001 RMK AO2 SLP112 T02001033 53021
ELP	2018-11-09 03:51	KELP 090351Z 30003KT 10SM CLR 19/M04 A3003 RMK AO2 SLP112 T01941039
ELP	2018-11-09 04:51	KELP 090451Z 26004KT 10SM CLR 19/M04 A3003 RMK AO2 SLP112 T01891044
ELP	2018-11-09 05:51	KELP 090551Z 34007KT 10SM CLR 19/M03 A3006 RMK AO2 SLP120 T01941033 10233 20178 53015
ELP	2018-11-09 06:51	KELP 090651Z 08012KT 10SM CLR 13/06 A3010 RMK AO2 WSHFT 0627 SLP142 T01330056 402500122
ELP	2018-11-09 07:51	KELP 090751Z 04008KT 10SM CLR 12/06 A3013 RMK AO2 SLP154 T01170056
ELP	2018-11-09 08:51	KELP 090851Z 05009KT 10SM CLR 11/06 A3014 RMK AO2 SLP158 T01110056 51025
ELP	2018-11-09 09:51	KELP 090951Z 06011KT 10SM CLR 11/05 A3016 RMK AO2 SLP162 T01060050
ELP	2018-11-09 10:51	KELP 091051Z 07010KT 10SM FEW040 11/04 A3017 RMK AO2 SLP166 T01060044
ELP	2018-11-09 11:51	KELP 091151Z 05009KT 10SM FEW040 10/04 A3018 RMK AO2 SLP174 T01000044 10194 20100 53012
ELP	2018-11-09 12:51	KELP 091251Z 05005KT 10SM FEW040 FEW100 09/04 A3021 RMK AO2 SLP184 T00940044
ELP	2018-11-09 13:42	KELP 091342Z 10005KT 10SM BKN016 BKN100 09/04 A3023
ELP	2018-11-09 13:51	KELP 091351Z 10008KT 10SM SCT016 SCT100 09/04 A3023 RMK AO2 SLP196 CLDS TPG MTNS SW-NW T00940044
ELP	2018-11-09 14:51	KELP 091451Z 10008KT 10SM FEW018 FEW100 10/04 A3026 RMK AO2 SLP205 CLDS TPG MTNS W-NW T01000039 53022
ELP	2018-11-09 15:51	KELP 091551Z 11008KT 10SM SCT025 SCT120 11/04 A3028 RMK AO2 SLP211 CLDS TPG MTNS NW T01110039
ELP	2018-11-09 16:51	KELP 091651Z 10013KT 10SM SCT031 SCT200 12/03 A3029 RMK AO2 SLP215 CLDS TPG MTNS NW T01170033
ELP	2018-11-09 17:51	KELP 091751Z 09009KT 10SM SCT043 SCT210 13/03 A3029 RMK AO2 SLP212 T01280033 10128 20094 50009
ELP	2018-11-09 18:51	KELP 091851Z 10014G19KT 10SM FEW045 SCT220 14/03 A3027 RMK AO2 SLP211 T01390033
ELP	2018-11-09 19:51	KELP 091951Z 09014G21KT 10SM FEW037 SCT240 14/03 A3024 RMK AO2 SLP203 T01440028
ELP	2018-11-09 20:51	KELP 092051Z 11012KT 10SM FEW040 SCT240 15/02 A3022 RMK AO2 SLP198 T01500022 56019
ELP	2018-11-09 21:51	KELP 092151Z 10011KT 10SM SCT042 SCT240 14/03 A3022 RMK AO2 SLP197 T01440028
ELP	2018-11-09 22:51	KELP 092251Z 10011KT 10SM FEW045 SCT250 14/02 A3022 RMK AO2 SLP197 T01440022
ELP	2018-11-09 23:51	KELP 092351Z 11010KT 10SM CLR 13/01 A3023 RMK AO2 SLP204 T01330011 10150 20122 53001
ELP	2018-11-10 00:51	KELP 100051Z 11011KT 10SM SCT250 11/01 A3025 RMK AO2 SLP215 T01110011
ELP	2018-11-10 01:51	KELP 100151Z 11012KT 10SM SCT250 09/01 A3028 RMK AO2 SLP229 T00940006
ELP	2018-11-10 02:51	KELP 100251Z 10011KT 10SM FEW250 08/01 A3030 RMK AO2 SLP236 T00830006 51022
ELP	2018-11-10 03:51	KELP 100351Z 09007KT 10SM CLR 08/01 A3031 RMK AO2 SLP240 T00780006
ELP	2018-11-10 04:51	KELP 100451Z 07004KT 10SM CLR 07/00 A3031 RMK AO2 SLP240 T00720000
ELP	2018-11-10 05:51	KELP 100551Z 07007KT 10SM FEW200 07/M01 A3030 RMK AO2 SLP234 T00721006 10133 20072 58000
ELP	2018-11-10 06:51	KELP 100651Z 07006KT 10SM CLR 07/M01 A3029 RMK AO2 SLP228 T00671006 401500067
ELP	2018-11-10 07:51	KELP 100751Z 07006KT 10SM FEW250 07/M02 A3028 RMK AO2 SLP224 T00671022
ELP	2018-11-10 08:51	KELP 100851Z 36007KT 10SM FEW030 SCT100 BKN220 07/M02 A3028 RMK AO2 SLP223 T00721017 56007
ELP	2018-11-10 09:51	KELP 100951Z 05006KT 10SM BKN033 OVC100 07/M02 A3026 RMK AO2 SLP216 T00721022
ELP	2018-11-10 10:51	KELP 101051Z 04004KT 10SM BKN033 OVC045 07/M02 A3023 RMK AO2 SLP208 T00721017
ELP	2018-11-10 11:51	KELP 101151Z 07005KT 10SM BKN034 OVC065 08/M01 A3022 RMK AO2 SLP205 T00781011 10078 20067 56017
ELP	2018-11-10 12:51	KELP 101251Z 36005KT 10SM BKN031 OVC070 08/M01 A3021 RMK AO2 SLP206 T00781011
ELP	2018-11-10 13:51	KELP 101351Z 02005KT 10SM BKN031 OVC070 08/M01 A3022 RMK AO2 SLP208 T00831011
ELP	2018-11-10 14:51	KELP 101451Z 04004KT 10SM BKN035 BKN070 08/M01 A3022 RMK AO2 SLP211 T00831011 55000
ELP	2018-11-10 15:51	KELP 101551Z 05004KT 10SM OVC035 09/M01 A3022 RMK AO2 SLP209 BINOVC T00941006
ELP	2018-11-10 16:51	KELP 101651Z 12003KT 10SM SCT034 BKN042 10/M01 A3021 RMK AO2 SLP204 T01001006
ELP	2018-11-10 17:51	KELP 101751Z VRB04KT 10SM FEW034 BKN044 11/00 A3019 RMK AO2 SLP195 SCSL DSNT SE T01110000 10111 20078 58012
ELP	2018-11-10 18:51	KELP 101851Z VRB03KT 10SM FEW045 FEW250 13/00 A3014 RMK AO2 SLP179 T01280000
ELP	2018-11-10 19:51	KELP 101951Z VRB03KT 10SM FEW045 FEW250 14/00 A3010 RMK AO2 SLP161 T01440000
ELP	2018-11-10 20:51	KELP 102051Z 00000KT 10SM FEW045 FEW250 17/01 A3006 RMK AO2 SLP144 FU SE T01670011 56038
ELP	2018-11-10 21:51	KELP 102151Z 00000KT 10SM FEW015 FEW250 17/02 A3004 RMK AO2 SLP137 FU FEW015 E-SE T01670022
ELP	2018-11-10 22:51	KELP 102251Z 18005KT 10SM FEW015 SCT250 17/03 A3002 RMK AO2 SLP131 FU FEW015 E T01670028
ELP	2018-11-10 23:51	KELP 102351Z 00000KT 10SM FEW015 FEW250 16/03 A3001 RMK AO2 SLP128 FU FEW015 NE T01610028 10172 20111 56014
ELP	2018-11-11 00:51	KELP 110051Z 00000KT 10SM FEW250 15/03 A3002 RMK AO2 SLP130 T01500033
ELP	2018-11-11 01:51	KELP 110151Z 00000KT 10SM FEW250 14/03 A3002 RMK AO2 SLP133 T01390033
ELP	2018-11-11 02:51	KELP 110251Z 17006KT 10SM CLR 11/03 A3003 RMK AO2 SLP138 T01110033 53004
ELP	2018-11-11 03:51	KELP 110351Z 17007KT 10SM CLR 13/04 A3003 RMK AO2 SLP137 T01280044
ELP	2018-11-11 04:51	KELP 110451Z 17004KT 10SM CLR 12/04 A3003 RMK AO2 SLP136 T01170044
ELP	2018-11-11 05:51	KELP 110551Z 00000KT 10SM CLR 11/04 A3002 RMK AO2 SLP134 T01060044 10161 20106 58002
ELP	2018-11-11 06:51	KELP 110651Z 00000KT 10SM CLR 10/04 A3001 RMK AO2 SLP129 T01000044 401720067
ELP	2018-11-11 07:51	KELP 110751Z 00000KT 10SM CLR 09/04 A3001 RMK AO2 SLP128 T00890039
ELP	2018-11-11 08:51	KELP 110851Z 00000KT 10SM CLR 08/03 A3001 RMK AO2 SLP126 T00780033 56004
ELP	2018-11-11 09:51	KELP 110951Z 00000KT 10SM CLR 08/04 A3000 RMK AO2 SLP122 T00830044
ELP	2018-11-11 10:51	KELP 111051Z 16007KT 10SM CLR 07/04 A3000 RMK AO2 SLP124 T00670039
ELP	2018-11-11 11:51	KELP 111151Z 16010KT 10SM CLR 08/05 A3000 RMK AO2 SLP124 T00830050 10106 20061 55001
ELP	2018-11-11 12:51	KELP 111251Z 16007KT 10SM FEW070 08/06 A3001 RMK AO2 SLP127 T00830056
ELP	2018-11-11 13:51	KELP 111351Z 17009KT 10SM FEW040 09/06 A3002 RMK AO2 SLP131 T00890056
ELP	2018-11-11 14:51	KELP 111451Z 17008KT 10SM FEW045 11/06 A3003 RMK AO2 SLP138 T01060061 53009
ELP	2018-11-11 15:51	KELP 111551Z 18007KT 10SM FEW250 13/06 A3003 RMK AO2 SLP133 T01280061
ELP	2018-11-11 16:51	KELP 111651Z 20005KT 10SM FEW060 FEW250 16/05 A3003 RMK AO2 SLP128 T01560050
ELP	2018-11-11 17:51	KELP 111751Z VRB06KT 10SM FEW060 FEW250 18/04 A3000 RMK AO2 SLP117 T01780039 10183 20083 58010
ELP	2018-11-11 18:51	KELP 111851Z 25017G21KT 10SM FEW060 FEW250 21/04 A2996 RMK AO2 SLP101 T02110044
ELP	2018-11-11 19:51	KELP 111951Z 24020KT 10SM FEW060 FEW250 20/04 A2992 RMK AO2 PK WND 26028/1933 SLP089 T02000044
ELP	2018-11-11 20:51	KELP 112051Z 25016G26KT 10SM FEW060 FEW250 22/03 A2990 RMK AO2 PK WND 25028/2010 SLP080 T02170028 56031
ELP	2018-11-11 21:51	KELP 112151Z 24018G26KT 10SM FEW070 FEW250 22/02 A2988 RMK AO2 PK WND 25028/2114 SLP073 T02220017
ELP	2018-11-11 22:51	KELP 112251Z 25016G26KT 10SM FEW070 FEW250 22/M03 A2988 RMK AO2 PK WND 25032/2158 SLP075 T02221033
ELP	2018-11-11 23:51	KELP 112351Z 28016KT 10SM FEW070 SCT250 19/M02 A2989 RMK AO2 PK WND 25027/2300 SLP081 T01941022 10228 20178 55002
ELP	2018-11-12 00:51	KELP 120051Z 30012KT 10SM SCT250 18/M04 A2993 RMK AO2 SLP095 T01781044
ELP	2018-11-12 01:51	KELP 120151Z 30010KT 10SM FEW250 17/M07 A2996 RMK AO2 SLP108 T01671067
ELP	2018-11-12 02:51	KELP 120251Z 31015G27KT 10SM FEW250 16/M06 A2999 RMK AO2 PK WND 30027/0246 SLP116 T01611056 51028
ELP	2018-11-12 03:51	KELP 120351Z 30023G33KT 10SM CLR 16/M08 A3000 RMK AO2 PK WND 30033/0351 SLP115 T01611083
ELP	2018-11-12 04:51	KELP 120451Z 30022G31KT 10SM CLR 15/M12 A3001 RMK AO2 PK WND 29034/0352 SLP119 T01501122
ELP	2018-11-12 05:51	KELP 120551Z 33017G25KT 10SM CLR 14/M13 A3005 RMK AO2 PK WND 31032/0455 PRESRR SLP129 T01391133 10194 20139 53018
ELP	2018-11-12 06:51	KELP 120651Z 35011KT 10SM CLR 12/M11 A3008 RMK AO2 PK WND 01027/0630 SLP139 T01171111 402280061
ELP	2018-11-12 07:51	KELP 120751Z 01008KT 10SM CLR 09/M08 A3010 RMK AO2 SLP151 T00941083
ELP	2018-11-12 08:51	KELP 120851Z 03009KT 10SM CLR 08/M07 A3013 RMK AO2 SLP160 T00781067 51025
ELP	2018-11-12 09:51	KELP 120951Z 04007KT 10SM CLR 07/M06 A3015 RMK AO2 SLP170 T00671061
ELP	2018-11-12 10:51	KELP 121051Z 02010KT 10SM CLR 06/M06 A3018 RMK AO2 SLP178 T00611056
ELP	2018-11-12 11:51	KELP 121151Z 36010KT 10SM CLR 05/M05 A3019 RMK AO2 SLP190 T00501050 10139 20050 51019
ELP	2018-11-12 12:51	KELP 121251Z 02010KT 10SM CLR 03/M05 A3022 RMK AO2 SLP204 T00331050
ELP	2018-11-12 13:51	KELP 121351Z 36013KT 10SM FEW040 02/M06 A3025 RMK AO2 SLP219 T00221056 $
ELP	2018-11-12 14:51	KELP 121451Z 02011KT 10SM FEW040 03/M05 A3028 RMK AO2 SLP228 T00331050 53028 $
ELP	2018-11-12 15:51	KELP 121551Z 04011KT 10SM FEW045 04/M05 A3031 RMK AO2 SLP235 T00441050 $
ELP	2018-11-12 16:51	KELP 121651Z 04011KT 10SM FEW045 06/M07 A3032 RMK AO2 SLP240 T00611067 $
ELP	2018-11-12 17:51	KELP 121751Z 08013G21KT 10SM SCT050 07/M08 A3033 RMK AO2 SLP241 T00671078 10072 20022 51013
ELP	2018-11-12 18:51	KELP 121851Z 05011G18KT 10SM SCT050 08/M08 A3032 RMK AO2 SLP240 T00781078
ELP	2018-11-12 19:51	KELP 121951Z 08010G20KT 10SM SCT055 07/M08 A3031 RMK AO2 SLP242 T00671083
ELP	2018-11-12 20:51	KELP 122051Z 07016G20KT 10SM BKN060 07/M09 A3031 RMK AO2 SLP242 T00721089 56006
ELP	2018-11-12 21:51	KELP 122151Z 08014KT 10SM BKN060 06/M09 A3034 RMK AO2 SLP256 VIRGA NW-NE T00611094
ELP	2018-11-12 22:51	KELP 122251Z 06017G26KT 10SM BKN060 05/M09 A3037 RMK AO2 PK WND 07026/2245 SLP270 T00501094
ELP	2018-11-12 23:51	KELP 122351Z 06014G21KT 10SM FEW045 BKN065 04/M09 A3040 RMK AO2 SLP283 T00391094 10083 20039 51027
ELP	2018-11-13 00:51	KELP 130051Z 07014G22KT 10SM SCT065 02/M11 A3043 RMK AO2 SLP298 T00221106
ELP	2018-11-13 01:51	KELP 130151Z 08013G21KT 10SM FEW055 FEW110 02/M11 A3045 RMK AO2 SLP310 T00171106
ELP	2018-11-13 02:51	KELP 130251Z 07008KT 10SM FEW055 01/M10 A3048 RMK AO2 SLP319 T00111100 51026
ELP	2018-11-13 03:51	KELP 130351Z 07004KT 10SM CLR 01/M10 A3051 RMK AO2 SLP327 T00061100
ELP	2018-11-13 04:51	KELP 130451Z 06006KT 10SM CLR 00/M10 A3053 RMK AO2 SLP331 T00001100
ELP	2018-11-13 05:51	KELP 130551Z 07004KT 10SM CLR 00/M11 A3053 RMK AO2 SLP333 T00001106 10039 21006 51015
ELP	2018-11-13 06:51	KELP 130651Z 09003KT 10SM CLR M01/M11 A3053 RMK AO2 SLP334 T10111106 401111017
